dataId,AdministradorFundo,AtivoDisponivel,Carencia,CarteiraCNPJ,CNPJAdministrador,DataDeVencimento,DescontoIR,DescricaoCarencia,DescricaoClasse,DescricaoCotizacaoAplicacao,DescricaoCotizacaoResgate,DescricaoEmissor,DescricaoIndexador,DescricaoIndiceBenchmark,DescricaoLiquidacaoAplicacao,DescricaoLiquidacaoResgate,DescricaoProduto,DescricaoTaxaPerformance,DescricaoTributacaoProduto,DescricaoTributacao,DiasUteisParaResgate,DiasVencimento,FamiliaCarteira,FiltroValorMinimo,GestorFundo,ProdutoId,Inativo,LucroMesAnterior,NDiasCotizacaoAplicacao,NomeAdministrador,NomeCompleto,NomeEmissor,NomeIndexador,NomeInvestimento,NomeProduto,Nome,NrDiasUteisCotizacaoResgate,NrDiasUteisLiqFAplicacao,NrDiasUteisLiqFResgate,PatrimonioLiquidoAtual,PercentualIndexador,PrazoCarencia,PrazoDias,PrecoUnitario,QuantidadeAvaliacoes,QuantidadeConsumida,Rentabilidade12Meses,RentabilidadeAno,RentabilidadeFundoUltimos36Meses,RentabilidadeIndiceBenchmarkAno,RentabilidadeIndiceBenchmarkMes,RentabilidadeIndiceBenchmarkUlt12,RentabilidadeIndiceBenchmarkUlt36,RentabilidadeInicioFundo,RentabilidadeMes,RentabilidadeUltimos12Meses,ResgateDias,RiscoAtivo,SaldoMinimoPermanencia,SeFGCAtivo,SeIRAtivo,StatusCarteira,Status,TaxaAdministracaoFixa,TaxaAdministracaoMaxima,TaxaAdministracaoMinima,TaxaAdm,TaxaCliente,TaxaEmissao,TaxaNegociada360,TaxaPerformance,TaxaPreCliente,TaxaPreEmissao,Taxa,TipoCarteira,TipoCota,TipoIndexador,TipoRegimeCondomonioCVM,Tributacao,ValorMinimoAplicacaoAdicional,ValorMinimoAplicaInicial,ValorMinimoResgate,ValorMinimo,Vencimento
3035,,False,2022-10-28,,,2020-10-23,20,A partir de 1096 dias,PRIVADO,No dia,No dia,BANCO PINE S.A.,IPCA,,No dia,No dia,CDB POS,,,15%,,259,,5000,,a0W3u00000AdOMwEAN,False,,,,,BANCO PINE S.A.,+ IPCA,CDB,CDB POS,,,,,,0,1096,361,1000,0,0,,,,,,,,,,,Com carência,0,,True,True,,,,,,,100,100,0,,2.81,3.01,0,,,IPCA,,,,,,5000,2020-10-23
3036,,False,2022-10-28,,,2022-10-28,15,No venc.,PRIVADO,No dia,No dia,BANCO PINE S.A.,IPCA,,No dia,No dia,CDB POS,,,15%,,994,,5000,,a0W3u00000AdON1EAN,False,,,,,BANCO PINE S.A.,+ IPCA,CDB,CDB POS,,,,,,0,1096,1096,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,100,100,0,,2.81,3.01,0,,,IPCA,,,,,,5000,2022-10-28
3037,,False,2020-10-23,,,2020-10-23,20,No venc.,PRIVADO,No dia,No dia,BANCO PINE S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,259,,5000,,a0W3u00000AdON6EAN,False,,,,,BANCO PINE S.A.,PRÉ,CDB,CDB PRE,,,,,,0,361,361,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,4.63,4.83,0,,,Pré fixado,,,,,,5000,2020-10-23
3038,,False,2022-01-11,,,2022-01-11,17.5,No venc.,PRIVADO,No dia,No dia,BANCO PINE S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,704,,5000,,a0W3u00000AdONBEA3,False,,,,,BANCO PINE S.A.,PRÉ,CDB,CDB PRE,,,,,,0,721,721,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,5.91,6.11,0,,,Pré fixado,,,,,,5000,2022-01-11
3039,,False,2022-10-13,,,2022-10-13,15,No venc.,PRIVADO,No dia,No dia,BANCO PINE S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,979,,5000,,a0W3u00000AdONGEA3,False,,,,,BANCO PINE S.A.,PRÉ,CDB,CDB PRE,,,,,,0,1080,1080,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,6.64,6.84,0,,,Pré fixado,,,,,,5000,2022-10-13
3040,,False,2020-10-26,,,2020-10-26,20,No venc.,PRIVADO,No dia,No dia,BANCO BTG PACTUAL S.A.,PRE,,No dia,No dia,LCI PRE,,,15%,,262,,1000,,a0W3u00000AdONLEA3,False,,,,,BANCO BTG PACTUAL S.A.,PRÉ,LCI,LCI PRE,,,,,,0,360,360,1000,0,0,,,,,,,,,,,No venc.,0,,True,False,,,,,,,0,0,0,,4.08,4.28,0,,,Pré fixado,,,,,,1000,2020-10-26
3041,,False,2021-11-03,,,2021-11-03,17.5,No venc.,PRIVADO,No dia,No dia,BANCO BTG PACTUAL S.A.,PRE,,No dia,No dia,LCI PRE,,,15%,,635,,1000,,a0W3u00000AdONQEA3,False,,,,,BANCO BTG PACTUAL S.A.,PRÉ,LCI,LCI PRE,,,,,,0,720,720,1000,0,0,,,,,,,,,,,No venc.,0,,True,False,,,,,,,0,0,0,,4.73,4.93,0,,,Pré fixado,,,,,,1000,2021-11-03
3042,,False,2024-10-01,,,2024-10-01,15,No venc.,PRIVADO,No dia,No dia,BANCO DAYCOVAL,PRE,,No dia,No dia,CDB PRE,,,15%,,1698,,20000,,a0W3u00000AdONVEA3,False,,,,,BANCO DAYCOVAL,PRÉ,CDB,CDB PRE,,,,,,0,1800,1800,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,6.52,6.72,0,,,Pré fixado,,,,,,20000,2024-10-01
3043,,False,2025-12-08,,,2025-12-08,15,No venc.,PRIVADO,No dia,No dia,BANCO DAYCOVAL,PRE,,No dia,No dia,CDB PRE,,,15%,,2131,,20000,,a0W3u00000AdONaEAN,False,,,,,BANCO DAYCOVAL,PRÉ,CDB,CDB PRE,,,,,,0,2160,2160,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,6.74,6.94,0,,,Pré fixado,,,,,,20000,2025-12-08
3044,,False,2021-10-28,,,2021-10-28,17.5,No venc.,PRIVADO,No dia,No dia,BANCO ORIGINAL S.A,PRE,,No dia,No dia,CDB PRE,,,15%,,629,,5000,,a0W3u00000AdONfEAN,False,,,,,BANCO ORIGINAL S.A,PRÉ,CDB,CDB PRE,,,,,,0,731,731,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,100,100,0,,1.96,2.16,0,,,Pré fixado,,,,,,5000,2021-10-28
3045,,False,2021-10-28,,,2021-10-28,17.5,No venc.,PRIVADO,No dia,No dia,BANCO ORIGINAL S.A,IPCA,,No dia,No dia,CDB POS,,,15%,,629,,5000,,a0W3u00000AdONkEAN,False,,,,,BANCO ORIGINAL S.A,+ IPCA,CDB,CDB POS,,,,,,0,731,731,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,100,100,0,,1.96,2.16,0,,,IPCA,,,,,,5000,2021-10-28
3046,,False,2021-10-18,,,2021-10-18,17.5,No venc.,PRIVADO,No dia,No dia,BANCO ORIGINAL S.A,PRE,,No dia,No dia,CDB PRE,,,15%,,619,,5000,,a0W3u00000AdONpEAN,False,,,,,BANCO ORIGINAL S.A,PRÉ,CDB,CDB PRE,,,,,,0,721,721,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,5.68,5.88,0,,,Pré fixado,,,,,,5000,2021-10-18
3047,,False,2020-02-07,,,2020-02-07,22.5,No venc.,PRIVADO,No dia,No dia,BANCO ORIGINAL S.A,PRE,,No dia,No dia,LCI PRE,,,15%,,0,,5000,,a0W3u00000AdONuEAN,False,,,,,BANCO ORIGINAL S.A,PRÉ,LCI,LCI PRE,,,,,,0,100,100,1000,0,0,,,,,,,,,,,No venc.,0,,True,False,,,,,,,0,0,0,,4.46,4.66,0,,,Pré fixado,,,,,,5000,2020-02-07
3048,,False,2020-10-06,,,2020-10-06,20,No venc.,PRIVADO,No dia,No dia,BANCO MÁXIMA S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,242,,1000,,a0W3u00000AdONzEAN,False,,,,,BANCO MÁXIMA S.A.,PRÉ,CDB,CDB PRE,,,,,,0,361,361,1000,0,0,,,,,,,,,,,No venc.,5,,True,True,,,,,,,0,0,0,,5.2,5.4,0,,,Pré fixado,,,,,,1000,2020-10-06
3049,,False,2021-10-18,,,2021-10-18,17.5,No venc.,PRIVADO,No dia,No dia,BANCO M�XIMA S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,619,,1000,,a0W3u00000AdOO4EAN,False,,,,,BANCO M�XIMA S.A.,PRÉ,CDB,CDB PRE,,,,,,0,721,721,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,6.1,6.1,0,,,Pré fixado,,,,,,1000,2021-10-18
3050,,False,2022-10-13,,,2022-10-13,15,No venc.,PRIVADO,No dia,No dia,BANCO M�XIMA S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,979,,1000,,a0W3u00000AdOOEEA3,False,,,,,BANCO M�XIMA S.A.,PRÉ,CDB,CDB PRE,,,,,,0,1080,1080,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,6.8,6.8,0,,,Pré fixado,,,,,,1000,2022-10-13
3051,,False,2023-10-09,,,2023-10-09,15,No venc.,PRIVADO,No dia,No dia,BANCO M�XIMA S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,1340,,1000,,a0W3u00000AdOOJEA3,False,,,,,BANCO M�XIMA S.A.,PRÉ,CDB,CDB PRE,,,,,,0,1440,1440,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,7.5,7.5,0,,,Pré fixado,,,,,,1000,2023-10-09
3052,,False,2024-10-01,,,2024-10-01,15,No venc.,PRIVADO,No dia,No dia,BANCO M�XIMA S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,1698,,1000,,a0W3u00000AdOOOEA3,False,,,,,BANCO M�XIMA S.A.,PRÉ,CDB,CDB PRE,,,,,,0,1800,1800,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,8.1,8.1,0,,,Pré fixado,,,,,,1000,2024-10-01
3053,BNY MELLON SERVIÇOS FINANCEIROS DTVM S.A.,True,,31.132.367/0001-92,03.502.968/0001-04,,22.5,Qualquer dia,,1 Dia útil,12 dias úteis,,,IBOV,No dia,2 Dias úteis,,20% sobre o que exceder a 100% do IBOVESPA,Incidirá no momento do resgate, à alíquota de 15% sobre o lucro obtido.,15%,14 dias,,Renda Variável,500,a183u000005XA9GAAW,a0W3u00000AdOQFEA3,False,-2.6828913,1,PI DTVM SA,VERSA CHARGER BDR NÍVEL I FIA,,,VERSA CHARGER BDR NÍVEL I FIA,,VERSA CHARGER,12,0,2,15578531.09,,,,,0,,48.17578984,0.89940585,0,0,0,0,0,55.237562,3.68105587,43.3408149575733,Qualquer dia,5,100,False,False,Ativa,,0,2.5,2,,,,,,,,,Fundo de Ações,Fechamento,,Aberto,Ações,100,500,100,,
3054,BNY MELLON SERVIÇOS FINANCEIROS DTVM S.A.,True,,30.887.013/0001-95,03.502.968/0001-04,,22.5,Qualquer dia,,No dia,No dia,,,CDI,No dia,1 Dia útil,,15% sobre o que exceder a 100% do CDI,Tabela regressiva que
começa em 22,5% e chega em 15% após 2 anos. Sujeito a come-cotas, antecipação
de 15%, que incidirá no último dia útil dos meses de maio e novembro de cada
ano.,Come Cotas,1 dia,,Renda Fixa,500,a183u000005XA9GAAW,a0W3u00000AdOQZEA3,False,-3.37498145,0,PI DTVM SA,VERSA TRACKER FIM,,,VERSA TRACKER FIM,,VERSA TRACKER,0,0,1,14904596.39,,,,,0,,10.75306885,-1.82261644,0,0,0,0,0,28.835296,1.60658703,9.107982921429,Qualquer dia,3,500,False,False,Ativa,,0,1.5,1,,,,,,,,,Fundo Multimercado,Fechamento,,Aberto,Longo prazo,100,500,100,,
3055,,False,2020-04-27,,,2020-04-27,22.5,No venc.,PRIVADO,No dia,No dia,OMNI BANCO S.A,PRE,,No dia,No dia,CDB PRE,,,15%,,80,,10000,,a0W3u00000AdOVzEAN,False,,,,,OMNI BANCO S.A,PRÉ,CDB,CDB PRE,,,,,,0,181,181,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,4.49,4.69,0,,,Pré fixado,,,,,,10000,2020-04-27
3056,,False,2020-10-23,,,2020-10-23,20,No venc.,PRIVADO,No dia,No dia,OMNI BANCO S.A,PRE,,No dia,No dia,CDB PRE,,,15%,,259,,10000,,a0W3u00000AdOW4EAN,False,,,,,OMNI BANCO S.A,PRÉ,CDB,CDB PRE,,,,,,0,361,361,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,4.61,4.81,0,,,Pré fixado,,,,,,10000,2020-10-23
3057,,False,2021-10-18,,,2021-10-18,17.5,No venc.,PRIVADO,No dia,No dia,OMNI BANCO S.A,PRE,,No dia,No dia,CDB PRE,,,15%,,619,,10000,,a0W3u00000AdOW9EAN,False,,,,,OMNI BANCO S.A,PRÉ,CDB,CDB PRE,,,,,,0,721,721,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,5.32,5.52,0,,,Pré fixado,,,,,,10000,2021-10-18
3058,,False,2022-10-13,,,2022-10-13,15,No venc.,PRIVADO,No dia,No dia,OMNI BANCO S.A,PRE,,No dia,No dia,CDB PRE,,,15%,,979,,10000,,a0W3u00000AdOWEEA3,False,,,,,OMNI BANCO S.A,PRÉ,CDB,CDB PRE,,,,,,0,1080,1080,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,6.02,6.22,0,,,Pré fixado,,,,,,10000,2022-10-13
3059,,False,2024-10-01,,,2024-10-01,15,No venc.,PRIVADO,No dia,No dia,BANCO DAYCOVAL,PRE,,No dia,No dia,CDB PRE,,,15%,,1698,,20000,,a0W3u00000AdOWJEA3,False,,,,,BANCO DAYCOVAL,PRÉ,CDB,CDB PRE,,,,,,0,1800,1800,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,6.5,6.7,0,,,Pré fixado,,,,,,20000,2024-10-01
3060,,False,2025-09-26,,,2025-09-26,15,No venc.,PRIVADO,No dia,No dia,BANCO DAYCOVAL,PRE,,No dia,No dia,CDB PRE,,,15%,,2058,,20000,,a0W3u00000AdOWTEA3,False,,,,,BANCO DAYCOVAL,PRÉ,CDB,CDB PRE,,,,,,0,2160,2160,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,6.72,6.92,0,,,Pré fixado,,,,,,20000,2025-09-26
3061,,False,2023-01-23,,,2023-01-23,15,No venc.,PRIVADO,No dia,No dia,BANCO FATOR S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,1081,,10000,,a0W3u00000AdOWYEA3,False,,,,,BANCO FATOR S.A.,PRÉ,CDB,CDB PRE,,,,,,0,1080,1080,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,5.9,6.1,0,,,Pré fixado,,,,,,10000,2023-01-23
3062,,False,2020-10-06,,,2020-10-06,20,No venc.,PRIVADO,No dia,No dia,BANCO AGIBANK S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,242,,1000,,a0W3u00000AdOWdEAN,False,,,,,BANCO AGIBANK S.A.,PRÉ,CDB,CDB PRE,,,,,,0,361,361,1000,0,0,,,,,,,,,,,No venc.,3,,True,True,,,,,,,0,0,0,,4.81,5.01,0,,,Pré fixado,,,,,,1000,2020-10-06
3063,,False,2021-10-01,,,2021-10-01,17.5,No venc.,PRIVADO,No dia,No dia,BANCO AGIBANK S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,602,,1000,,a0W3u00000AdOWiEAN,False,,,,,BANCO AGIBANK S.A.,PRÉ,CDB,CDB PRE,,,,,,0,721,721,1000,0,0,,,,,,,,,,,No venc.,3,,True,True,,,,,,,0,0,0,,5.53,5.73,0,,,Pré fixado,,,,,,1000,2021-10-01
3064,,False,2022-09-26,,,2022-09-26,15,No venc.,PRIVADO,No dia,No dia,BANCO AGIBANK S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,962,,1000,,a0W3u00000AdOWnEAN,False,,,,,BANCO AGIBANK S.A.,PRÉ,CDB,CDB PRE,,,,,,0,1080,1080,1000,0,0,,,,,,,,,,,No venc.,3,,True,True,,,,,,,0,0,0,,6.28,6.48,0,,,Pré fixado,,,,,,1000,2022-09-26
3065,,False,2021-10-28,,,2021-10-28,17.5,No venc.,PRIVADO,No dia,No dia,BANCO PINE S.A.,IPCA,,No dia,No dia,CDB POS,,,15%,,629,,5000,,a0W3u00000AdOWsEAN,False,,,,,BANCO PINE S.A.,+ IPCA,CDB,CDB POS,,,,,,0,731,731,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,100,100,0,,2.05,2.25,0,,,IPCA,,,,,,5000,2021-10-28
3066,,False,2022-10-28,,,2022-10-28,15,No venc.,PRIVADO,No dia,No dia,BANCO PINE S.A.,IPCA,,No dia,No dia,CDB POS,,,15%,,994,,5000,,a0W3u00000AdOWxEAN,False,,,,,BANCO PINE S.A.,+ IPCA,CDB,CDB POS,,,,,,0,1096,1096,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,100,100,0,,2.74,2.94,0,,,IPCA,,,,,,5000,2022-10-28
3067,,False,2020-10-06,,,2020-10-06,20,No venc.,PRIVADO,No dia,No dia,BANCO PINE S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,242,,5000,,a0W3u00000AdOX2EAN,False,,,,,BANCO PINE S.A.,PRÉ,CDB,CDB PRE,,,,,,0,361,361,1000,0,0,,,,,,,,,,,No venc.,2,,True,True,,,,,,,0,0,0,,4.6,4.8,0,,,Pré fixado,,,,,,5000,2020-10-06
3068,,False,2021-10-18,,,2021-10-18,17.5,No venc.,PRIVADO,No dia,No dia,BANCO PINE S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,619,,5000,,a0W3u00000AdOX7EAN,False,,,,,BANCO PINE S.A.,PRÉ,CDB,CDB PRE,,,,,,0,721,721,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,5.82,6.02,0,,,Pré fixado,,,,,,5000,2021-10-18
3069,,False,2022-10-13,,,2022-10-13,15,No venc.,PRIVADO,No dia,No dia,BANCO PINE S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,979,,5000,,a0W3u00000AdOXCEA3,False,,,,,BANCO PINE S.A.,PRÉ,CDB,CDB PRE,,,,,,0,1080,1080,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,6.51,6.71,0,,,Pré fixado,,,,,,5000,2022-10-13
3070,,False,2020-10-26,,,2020-10-26,20,No venc.,PRIVADO,No dia,No dia,BANCO BTG PACTUAL S.A.,PRE,,No dia,No dia,LCI PRE,,,15%,,262,,1000,,a0W3u00000AdOXHEA3,False,,,,,BANCO BTG PACTUAL S.A.,PRÉ,LCI,LCI PRE,,,,,,0,360,360,1000,0,0,,,,,,,,,,,No venc.,0,,True,False,,,,,,,0,0,0,,4.06,4.26,0,,,Pré fixado,,,,,,1000,2020-10-26
3071,,False,2021-11-01,,,2021-11-01,17.5,No venc.,PRIVADO,No dia,No dia,BANCO BTG PACTUAL S.A.,PRE,,No dia,No dia,LCI PRE,,,15%,,633,,1000,,a0W3u00000AdOXMEA3,False,,,,,BANCO BTG PACTUAL S.A.,PRÉ,LCI,LCI PRE,,,,,,0,720,720,1000,0,0,,,,,,,,,,,No venc.,0,,True,False,,,,,,,0,0,0,,4.66,4.86,0,,,Pré fixado,,,,,,1000,2021-11-01
3072,,False,2021-10-18,,,2021-10-18,17.5,No venc.,PRIVADO,No dia,No dia,BANCO M�XIMA S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,619,,1000,,a0W3u00000AdOXWEA3,False,,,,,BANCO M�XIMA S.A.,PRÉ,CDB,CDB PRE,,,,,,0,721,721,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,5.85,6.05,0,,,Pré fixado,,,,,,1000,2021-10-18
3073,,False,2022-09-26,,,2022-09-26,15,No venc.,PRIVADO,No dia,No dia,BANCO MÁXIMA S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,962,,1000,,a0W3u00000AdOXbEAN,False,,,,,BANCO MÁXIMA S.A.,PRÉ,CDB,CDB PRE,,,,,,0,1080,1080,1000,0,0,,,,,,,,,,,No venc.,5,,True,True,,,,,,,0,0,0,,6.5,6.7,0,,,Pré fixado,,,,,,1000,2022-09-26
3074,,False,2023-10-09,,,2023-10-09,15,No venc.,PRIVADO,No dia,No dia,BANCO M�XIMA S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,1340,,1000,,a0W3u00000AdOXgEAN,False,,,,,BANCO M�XIMA S.A.,PRÉ,CDB,CDB PRE,,,,,,0,1440,1440,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,7.2,7.4,0,,,Pré fixado,,,,,,1000,2023-10-09
3075,,False,2024-10-01,,,2024-10-01,15,No venc.,PRIVADO,No dia,No dia,BANCO M�XIMA S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,1698,,1000,,a0W3u00000AdOXlEAN,False,,,,,BANCO M�XIMA S.A.,PRÉ,CDB,CDB PRE,,,,,,0,1800,1800,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,7.7,7.9,0,,,Pré fixado,,,,,,1000,2024-10-01
3076,BNY MELLON SERVIÇOS FINANCEIROS DTVM S.A.,True,,09.577.036/0001-07,03.502.968/0001-04,,22.5,Qualquer dia,,No dia,14 dias úteis,,,IGPM + 6%,No dia,2 Dias úteis,,20% sobre o que exceder a 100% do IGPM + 6%,Incidirá no momento do resgate, à alíquota de 15% sobre o lucro obtido.,15%,16 dias,,Renda Variável,10000,a186A000005WqQlQAK,a0W3u00000AdOeNEAV,True,1.28805049,0,PI DTVM SA,BRASIL CAPITAL FIC FIA,,,BRASIL CAPITAL FIC FIA,,BRASIL CAPITAL,14,0,2,683879609.96,,,,,0,,43.26856602,3.0658232,125.1097776,0,0,0,0,1660.945232,1.75516529,41.2552729095633,Qualquer dia,5,10000,False,False,Ativa,,0,1.88,1.38,,,,,,,,,FIC de Fundo de Ações,Fechamento,,Aberto,Ações,5000,10000,5000,,
3077,,False,2020-06-12,,,2020-06-12,22.5,No venc.,PRIVADO,No dia,No dia,BANCO CAIXA GERAL BRASIL S/A,DI,,No dia,No dia,LCA POS,,,15%,,126,,10000,,a0W3u00000AdOmlEAF,False,,,,,BANCO CAIXA GERAL BRASIL S/A,CDI,LCA,LCA POS,,,,,,0,242,242,1000,0,0,,,,,,,,,,,No venc.,1,,True,False,,,,,,,93,95,0,,0,0,0,,,CDI,,,,,,10000,2020-06-12
3078,,False,2020-10-29,,,2020-10-29,20,No venc.,PRIVADO,No dia,No dia,BANCO BMG S.A.,IPCA,,No dia,No dia,CDB POS 1,,,15%,,265,,5000,,a0W3u00000AdOomEAF,False,,,,,BANCO BMG S.A.,+ IPCA,CDB,CDB POS 1,,,,,,0,367,367,1,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,100,100,0,,1.57,1.77,0,,,IPCA,,,,,,5000,2020-10-29
3079,,False,2021-10-29,,,2021-10-29,17.5,No venc.,PRIVADO,No dia,No dia,BANCO BMG S.A.,IPCA,,No dia,No dia,CDB POS 1,,,15%,,630,,5000,,a0W3u00000AdOpGEAV,False,,,,,BANCO BMG S.A.,+ IPCA,CDB,CDB POS 1,,,,,,0,732,732,1,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,100,100,0,,1.6,1.8,0,,,IPCA,,,,,,5000,2021-10-29
3080,,False,2022-10-31,,,2022-10-31,15,No venc.,PRIVADO,No dia,No dia,BANCO BMG S.A.,IPCA,,No dia,No dia,CDB POS 1,,,15%,,997,,5000,,a0W3u00000AdOpVEAV,False,,,,,BANCO BMG S.A.,+ IPCA,CDB,CDB POS 1,,,,,,0,1099,1099,1,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,100,100,0,,2.32,2.52,0,,,IPCA,,,,,,5000,2022-10-31
3081,,False,2024-10-29,,,2024-10-29,15,No venc.,PRIVADO,No dia,No dia,BANCO BMG S.A.,IPCA,,No dia,No dia,CDB POS 1,,,15%,,1726,,5000,,a0W3u00000AdOpkEAF,False,,,,,BANCO BMG S.A.,+ IPCA,CDB,CDB POS 1,,,,,,0,1828,1828,1,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,100,100,0,,3.2,3.4,0,,,IPCA,,,,,,5000,2024-10-29
3082,,False,2020-10-09,,,2020-10-09,20,No venc.,PRIVADO,No dia,No dia,BANCO BMG S.A.,PRE,,No dia,No dia,CDB PRE 1,,,15%,,245,,5000,,a0W3u00000AdOpzEAF,False,,,,,BANCO BMG S.A.,PRÉ,CDB,CDB PRE 1,,,,,,0,361,361,1,0,0,,,,,,,,,,,No venc.,2,,True,True,,,,,,,0,0,0,,4.79,4.99,0,,,Pré fixado,,,,,,5000,2020-10-09
3083,,False,2021-10-04,,,2021-10-04,17.5,No venc.,PRIVADO,No dia,No dia,BANCO BMG S.A.,PRE,,No dia,No dia,CDB PRE 1,,,15%,,605,,5000,,a0W3u00000AdOq9EAF,False,,,,,BANCO BMG S.A.,PRÉ,CDB,CDB PRE 1,,,,,,0,721,721,1,0,0,,,,,,,,,,,No venc.,2,,True,True,,,,,,,0,0,0,,5.36,5.56,0,,,Pré fixado,,,,,,5000,2021-10-04
3084,,False,2022-10-14,,,2022-10-14,15,No venc.,PRIVADO,No dia,No dia,BANCO BMG S.A.,PRE,,No dia,No dia,CDB PRE 1,,,15%,,980,,5000,,a0W3u00000AdOqOEAV,False,,,,,BANCO BMG S.A.,PRÉ,CDB,CDB PRE 1,,,,,,0,1080,1080,1,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,6.06,6.26,0,,,Pré fixado,,,,,,5000,2022-10-14
3085,,False,2024-10-03,,,2024-10-03,15,No venc.,PRIVADO,No dia,No dia,BANCO BMG S.A.,PRE,,No dia,No dia,CDB PRE 1,,,15%,,1700,,5000,,a0W3u00000AdOqdEAF,False,,,,,BANCO BMG S.A.,PRÉ,CDB,CDB PRE 1,,,,,,0,1800,1800,1,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,7.37,7.57,0,,,Pré fixado,,,,,,5000,2024-10-03
3086,,False,2021-10-19,,,2021-10-19,17.5,No venc.,PRIVADO,No dia,No dia,BANCO ABC BRASIL,PRE,,No dia,No dia,LCA PRE,,,15%,,620,,10000,,a0W3u00000AdOrMEAV,False,,,,,BANCO ABC BRASIL,PRÉ,LCA,LCA PRE,,,,,,0,720,720,1000,0,0,,,,,,,,,,,No venc.,0,,True,False,,,,,,,0,0,0,,4.5,4.7,0,,,Pré fixado,,,,,,10000,2021-10-19
3087,,False,2022-10-14,,,2022-10-14,15,No venc.,PRIVADO,No dia,No dia,BANCO ABC BRASIL,PRE,,No dia,No dia,LCA PRE,,,15%,,980,,10000,,a0W3u00000AdOrWEAV,False,,,,,BANCO ABC BRASIL,PRÉ,LCA,LCA PRE,,,,,,0,1080,1080,1000,0,0,,,,,,,,,,,No venc.,0,,True,False,,,,,,,0,0,0,,5.05,5.25,0,,,Pré fixado,,,,,,10000,2022-10-14
